Invoice_ID,Invoice_Date,Customer_Name,Invoice_Type,Contract_ID,Contract_Status,Contract_End_Date,Amount,Status,Notes
INV04762,2024-01-22,GHI Corp,Manual,CON270,Active,2024-12-31 00:00:00,77050,Paid,Adjustment entry
INV04763,2024-03-12,PQR Inc,Auto,CON799,Active,2024-12-31 00:00:00,69289,Paid,High value client
INV04764,2024-02-09,XYZ Ltd,Manual,,No Contract,,14907,Overdue,Manual invoice for adhoc work
INV04765,2024-03-23,GHI Corp,Auto,CON937,Expired,2024-03-15 00:00:00,84398,Pending,Late payment expected
INV04766,2024-01-25,XYZ Ltd,Manual,CON200,Active,2024-12-31 00:00:00,62934,Pending,Manual invoice for adhoc work
INV04767,2024-01-20,XYZ Ltd,Manual,CON752,Active,2024-12-31 00:00:00,52384,Paid,Manual invoice for adhoc work
INV04768,2024-03-26,LMN Pvt,Auto,CON113,Active,2024-12-31 00:00:00,49819,Paid,Adjustment entry
INV04769,2024-03-08,DEF Ltd,Auto,CON597,Expiring,2024-03-31 00:00:00,30033,Overdue,Contract billing
INV04770,2024-01-20,ABC Corp,Manual,CON734,Expired,2024-03-15 00:00:00,86904,Pending,Urgent invoice
INV04771,2024-02-23,XYZ Ltd,Manual,,No Contract,,49708,Paid,Auto-generated from system
INV04772,2024-03-03,XYZ Ltd,Manual,CON500,Expired,2024-03-15 00:00:00,36358,Pending,Contract billing
INV04773,2024-02-03,ABC Corp,Auto,CON357,Expiring,2024-03-31 00:00:00,41347,Overdue,Recurring billing
INV04774,2024-01-28,LMN Pvt,Auto,CON916,Active,2024-12-31 00:00:00,69032,Paid,Manual invoice for adhoc work
INV04775,2024-02-10,ABC Corp,Manual,,No Contract,,68852,Pending,Manual invoice for adhoc work
INV04776,2024-03-28,LMN Pvt,Auto,,No Contract,,43006,Paid,Auto-generated from system
INV04777,2024-02-28,ABC Corp,Auto,CON596,Expiring,2024-03-31 00:00:00,85962,Pending,Recurring billing
INV04778,2024-01-28,LMN Pvt,Manual,CON918,Expiring,2024-03-31 00:00:00,69459,Paid,Contract billing
INV04779,2024-03-11,ABC Corp,Auto,CON949,Expiring,2024-03-31 00:00:00,83927,Overdue,Manual invoice for adhoc work
INV04780,2024-02-08,LMN Pvt,Auto,,No Contract,,61243,Overdue,Urgent invoice
INV04781,2024-01-31,DEF Ltd,Auto,,No Contract,,52875,Overdue,Urgent invoice
INV04782,2024-03-08,DEF Ltd,Manual,CON405,Expiring,2024-03-31 00:00:00,81348,Paid,Auto-generated from system
INV04783,2024-02-26,LMN Pvt,Manual,CON189,Expiring,2024-03-31 00:00:00,21502,Pending,Contract billing
INV04784,2024-03-21,LMN Pvt,Manual,CON278,Active,2024-12-31 00:00:00,43328,Paid,Contract billing
INV04785,2024-01-18,PQR Inc,Auto,,No Contract,,57867,Overdue,Manual invoice for adhoc work
INV04786,2024-01-21,PQR Inc,Manual,,No Contract,,19896,Pending,High value client
INV04787,2024-01-30,LMN Pvt,Manual,CON241,Active,2024-12-31 00:00:00,95367,Pending,Manual invoice for adhoc work
INV04788,2024-01-25,XYZ Ltd,Auto,CON664,Expiring,2024-03-31 00:00:00,31123,Pending,High value client
INV04789,2024-03-23,LMN Pvt,Auto,CON971,Expired,2024-03-15 00:00:00,82916,Pending,Recurring billing
INV04790,2024-02-22,ABC Corp,Manual,CON445,Expired,2024-03-15 00:00:00,71039,Paid,Recurring billing
INV04791,2024-02-07,DEF Ltd,Manual,CON949,Active,2024-12-31 00:00:00,59410,Overdue,Late payment expected
INV04792,2024-02-27,DEF Ltd,Auto,CON668,Expiring,2024-03-31 00:00:00,93483,Paid,Urgent invoice
INV04793,2024-02-25,DEF Ltd,Manual,CON933,Expiring,2024-03-31 00:00:00,19575,Overdue,High value client
INV04794,2024-01-29,ABC Corp,Manual,,No Contract,,86695,Overdue,Late payment expected
INV04795,2024-03-05,ABC Corp,Manual,CON845,Expiring,2024-03-31 00:00:00,68447,Overdue,Contract billing
INV04796,2024-03-23,DEF Ltd,Auto,CON491,Expiring,2024-03-31 00:00:00,91254,Paid,Urgent invoice
INV04797,2024-01-25,XYZ Ltd,Manual,CON190,Active,2024-12-31 00:00:00,49210,Overdue,Adjustment entry
INV04798,2024-03-13,GHI Corp,Auto,CON411,Expired,2024-03-15 00:00:00,15944,Overdue,Contract billing
INV04799,2024-02-14,DEF Ltd,Manual,CON831,Active,2024-12-31 00:00:00,29191,Overdue,Contract billing
INV04800,2024-03-11,DEF Ltd,Manual,,No Contract,,33872,Paid,Urgent invoice
INV04801,2024-02-14,DEF Ltd,Auto,CON385,Active,2024-12-31 00:00:00,18095,Paid,Contract billing
INV04802,2024-03-25,LMN Pvt,Manual,CON451,Expiring,2024-03-31 00:00:00,69222,Overdue,Adjustment entry
INV04803,2024-02-28,XYZ Ltd,Manual,,No Contract,,65617,Pending,Late payment expected
INV04804,2024-01-10,GHI Corp,Auto,,No Contract,,91439,Paid,Recurring billing
INV04805,2024-02-14,ABC Corp,Auto,CON990,Expiring,2024-03-31 00:00:00,21690,Overdue,Manual invoice for adhoc work
INV04806,2024-01-21,GHI Corp,Auto,CON186,Active,2024-12-31 00:00:00,10392,Pending,Manual invoice for adhoc work
INV04807,2024-02-15,LMN Pvt,Auto,CON682,Expiring,2024-03-31 00:00:00,41530,Paid,Recurring billing
INV04808,2024-02-07,XYZ Ltd,Auto,CON131,Expired,2024-03-15 00:00:00,87568,Paid,Manual invoice for adhoc work
INV04809,2024-02-26,XYZ Ltd,Auto,CON821,Expiring,2024-03-31 00:00:00,29431,Paid,Urgent invoice
INV04810,2024-02-03,XYZ Ltd,Auto,,No Contract,,22231,Overdue,Auto-generated from system
INV04811,2024-02-24,PQR Inc,Auto,CON707,Expiring,2024-03-31 00:00:00,72877,Paid,Contract billing
INV04812,2024-01-28,ABC Corp,Manual,CON608,Active,2024-12-31 00:00:00,77089,Pending,Manual invoice for adhoc work
INV04813,2024-01-06,GHI Corp,Manual,CON489,Expiring,2024-03-31 00:00:00,43105,Paid,Auto-generated from system
INV04814,2024-02-07,GHI Corp,Auto,CON880,Active,2024-12-31 00:00:00,95893,Pending,Auto-generated from system
INV04815,2024-02-06,ABC Corp,Auto,CON743,Expiring,2024-03-31 00:00:00,76748,Paid,Manual invoice for adhoc work
INV04816,2024-03-18,LMN Pvt,Auto,CON385,Expired,2024-03-15 00:00:00,46444,Overdue,Auto-generated from system
INV04817,2024-02-15,PQR Inc,Manual,CON727,Active,2024-12-31 00:00:00,80047,Paid,Recurring billing
INV04818,2024-02-18,ABC Corp,Auto,CON962,Active,2024-12-31 00:00:00,57769,Pending,Manual invoice for adhoc work
INV04819,2024-02-17,DEF Ltd,Manual,CON572,Expired,2024-03-15 00:00:00,86682,Overdue,Contract billing
INV04820,2024-02-24,DEF Ltd,Manual,CON483,Expiring,2024-03-31 00:00:00,53439,Pending,Adjustment entry
INV04821,2024-03-01,XYZ Ltd,Auto,CON948,Active,2024-12-31 00:00:00,11391,Overdue,Contract billing
INV04822,2024-03-05,DEF Ltd,Manual,CON577,Expired,2024-03-15 00:00:00,90764,Paid,Manual invoice for adhoc work
INV04823,2024-02-27,ABC Corp,Manual,,No Contract,,39000,Pending,Adjustment entry
INV04824,2024-01-26,GHI Corp,Auto,CON907,Expired,2024-03-15 00:00:00,98094,Overdue,Urgent invoice
INV04825,2024-01-15,GHI Corp,Manual,,No Contract,,88191,Pending,Recurring billing
INV04826,2024-03-01,DEF Ltd,Auto,CON269,Expired,2024-03-15 00:00:00,50281,Pending,Recurring billing
INV04827,2024-03-25,PQR Inc,Auto,,No Contract,,66680,Pending,Adjustment entry
INV04828,2024-02-13,GHI Corp,Auto,CON464,Expiring,2024-03-31 00:00:00,89341,Overdue,Adjustment entry
INV04829,2024-02-14,PQR Inc,Manual,CON204,Active,2024-12-31 00:00:00,30029,Pending,Adjustment entry
INV04830,2024-03-30,PQR Inc,Manual,,No Contract,,95065,Overdue,Manual invoice for adhoc work
INV04831,2024-01-08,PQR Inc,Auto,CON138,Expired,2024-03-15 00:00:00,98717,Overdue,Auto-generated from system
INV04832,2024-02-13,PQR Inc,Auto,CON582,Expiring,2024-03-31 00:00:00,20038,Pending,High value client
INV04833,2024-03-03,DEF Ltd,Auto,,No Contract,,16167,Paid,Manual invoice for adhoc work
INV04834,2024-01-28,GHI Corp,Auto,,No Contract,,75478,Overdue,Recurring billing
INV04835,2024-03-26,GHI Corp,Auto,CON272,Expired,2024-03-15 00:00:00,84441,Paid,Urgent invoice
INV04836,2024-03-08,DEF Ltd,Auto,CON792,Expired,2024-03-15 00:00:00,57350,Paid,Late payment expected
INV04837,2024-01-22,XYZ Ltd,Auto,CON585,Expired,2024-03-15 00:00:00,68720,Pending,Urgent invoice
INV04838,2024-03-20,ABC Corp,Auto,CON589,Active,2024-12-31 00:00:00,99698,Overdue,Adjustment entry
INV04839,2024-02-15,XYZ Ltd,Manual,CON244,Active,2024-12-31 00:00:00,13193,Overdue,Manual invoice for adhoc work
INV04840,2024-01-30,PQR Inc,Manual,CON241,Expired,2024-03-15 00:00:00,30694,Paid,Urgent invoice
INV04841,2024-01-03,XYZ Ltd,Auto,,No Contract,,31320,Paid,Urgent invoice
INV04842,2024-03-12,GHI Corp,Manual,,No Contract,,36469,Paid,Recurring billing
INV04843,2024-01-22,LMN Pvt,Auto,,No Contract,,27677,Overdue,Recurring billing
INV04844,2024-01-26,PQR Inc,Manual,CON622,Expired,2024-03-15 00:00:00,88709,Paid,Contract billing
INV04845,2024-03-29,PQR Inc,Auto,CON274,Active,2024-12-31 00:00:00,49873,Pending,Adjustment entry
INV04846,2024-03-06,ABC Corp,Manual,CON560,Expiring,2024-03-31 00:00:00,42368,Paid,Auto-generated from system
INV04847,2024-01-21,XYZ Ltd,Auto,CON453,Expired,2024-03-15 00:00:00,66707,Overdue,Recurring billing
INV04848,2024-01-07,GHI Corp,Manual,CON359,Active,2024-12-31 00:00:00,78642,Paid,Recurring billing
INV04849,2024-02-28,DEF Ltd,Auto,CON505,Expiring,2024-03-31 00:00:00,58112,Pending,Adjustment entry
INV04850,2024-01-07,DEF Ltd,Auto,CON241,Expiring,2024-03-31 00:00:00,92867,Paid,Adjustment entry
INV04851,2024-01-16,DEF Ltd,Manual,CON365,Expired,2024-03-15 00:00:00,31434,Overdue,High value client
INV04852,2024-03-19,LMN Pvt,Auto,CON983,Expiring,2024-03-31 00:00:00,25479,Paid,Auto-generated from system
INV04853,2024-02-17,GHI Corp,Manual,CON302,Active,2024-12-31 00:00:00,32707,Paid,High value client
INV04854,2024-02-20,XYZ Ltd,Manual,CON602,Expiring,2024-03-31 00:00:00,62314,Pending,Auto-generated from system
INV04855,2024-02-06,DEF Ltd,Manual,CON415,Expiring,2024-03-31 00:00:00,23573,Overdue,High value client
INV04856,2024-02-24,ABC Corp,Auto,CON290,Expired,2024-03-15 00:00:00,19048,Pending,Adjustment entry
INV04857,2024-01-09,LMN Pvt,Manual,CON208,Active,2024-12-31 00:00:00,16369,Paid,Urgent invoice
INV04858,2024-01-20,LMN Pvt,Manual,,No Contract,,29920,Overdue,Contract billing
INV04859,2024-01-17,GHI Corp,Manual,CON110,Active,2024-12-31 00:00:00,31735,Paid,Contract billing
INV04860,2024-01-05,ABC Corp,Manual,CON197,Expiring,2024-03-31 00:00:00,22021,Overdue,Contract billing
INV04861,2024-01-25,DEF Ltd,Auto,CON123,Expired,2024-03-15 00:00:00,56169,Paid,Urgent invoice
INV04862,2024-01-01,LMN Pvt,Auto,CON247,Expired,2024-03-15 00:00:00,22988,Overdue,Recurring billing
INV04863,2024-02-23,PQR Inc,Manual,CON205,Expired,2024-03-15 00:00:00,65160,Overdue,Manual invoice for adhoc work
INV04864,2024-01-17,XYZ Ltd,Manual,,No Contract,,96690,Overdue,Recurring billing
INV04865,2024-03-22,LMN Pvt,Manual,CON494,Active,2024-12-31 00:00:00,13960,Pending,Auto-generated from system
INV04866,2024-03-29,XYZ Ltd,Auto,,No Contract,,55129,Paid,Urgent invoice
INV04867,2024-01-14,ABC Corp,Manual,CON525,Expiring,2024-03-31 00:00:00,43126,Pending,Manual invoice for adhoc work
INV04868,2024-02-22,ABC Corp,Auto,CON744,Expired,2024-03-15 00:00:00,61454,Paid,Adjustment entry
INV04869,2024-02-21,ABC Corp,Auto,,No Contract,,46245,Paid,Recurring billing
INV04870,2024-01-15,ABC Corp,Auto,,No Contract,,24702,Pending,Contract billing
INV04871,2024-02-27,XYZ Ltd,Manual,CON594,Expired,2024-03-15 00:00:00,12416,Paid,Manual invoice for adhoc work
INV04872,2024-02-01,XYZ Ltd,Auto,CON200,Expiring,2024-03-31 00:00:00,10207,Overdue,Auto-generated from system
INV04873,2024-01-08,XYZ Ltd,Auto,,No Contract,,16024,Paid,Late payment expected
INV04874,2024-01-29,PQR Inc,Manual,CON816,Expired,2024-03-15 00:00:00,20797,Pending,Late payment expected
INV04875,2024-02-29,GHI Corp,Auto,CON666,Expired,2024-03-15 00:00:00,28320,Overdue,Adjustment entry
INV04876,2024-02-11,DEF Ltd,Manual,CON480,Expired,2024-03-15 00:00:00,15402,Pending,High value client
INV04877,2024-01-28,PQR Inc,Auto,CON186,Expiring,2024-03-31 00:00:00,22099,Overdue,Manual invoice for adhoc work
INV04878,2024-03-04,DEF Ltd,Auto,CON392,Expiring,2024-03-31 00:00:00,31880,Pending,Auto-generated from system
INV04879,2024-02-02,DEF Ltd,Auto,CON158,Active,2024-12-31 00:00:00,43007,Overdue,Auto-generated from system
INV04880,2024-02-01,ABC Corp,Manual,CON421,Expiring,2024-03-31 00:00:00,61258,Paid,Urgent invoice
INV04881,2024-01-30,XYZ Ltd,Auto,CON259,Expiring,2024-03-31 00:00:00,33665,Pending,Contract billing
INV04882,2024-01-15,DEF Ltd,Manual,CON104,Active,2024-12-31 00:00:00,31435,Overdue,Recurring billing
INV04883,2024-01-20,LMN Pvt,Manual,,No Contract,,57753,Paid,High value client
INV04884,2024-03-15,GHI Corp,Auto,CON412,Expired,2024-03-15 00:00:00,60298,Overdue,Auto-generated from system
INV04885,2024-02-06,XYZ Ltd,Manual,CON329,Active,2024-12-31 00:00:00,76565,Paid,Adjustment entry
INV04886,2024-03-02,ABC Corp,Auto,CON139,Active,2024-12-31 00:00:00,43142,Pending,Late payment expected
INV04887,2024-01-09,XYZ Ltd,Auto,CON929,Expiring,2024-03-31 00:00:00,16352,Overdue,Urgent invoice
INV04888,2024-01-23,GHI Corp,Manual,,No Contract,,27716,Pending,Adjustment entry
INV04889,2024-03-16,XYZ Ltd,Auto,CON958,Expiring,2024-03-31 00:00:00,17279,Pending,Urgent invoice
INV04890,2024-03-01,DEF Ltd,Manual,CON752,Expired,2024-03-15 00:00:00,45536,Paid,Auto-generated from system
INV04891,2024-02-20,ABC Corp,Manual,CON812,Expiring,2024-03-31 00:00:00,57941,Paid,Contract billing
INV04892,2024-01-10,ABC Corp,Manual,CON750,Active,2024-12-31 00:00:00,47365,Pending,Manual invoice for adhoc work
INV04893,2024-01-18,PQR Inc,Manual,,No Contract,,48056,Pending,Recurring billing
INV04894,2024-03-11,ABC Corp,Manual,,No Contract,,49374,Paid,High value client
INV04895,2024-01-30,PQR Inc,Manual,CON875,Expired,2024-03-15 00:00:00,50537,Pending,Recurring billing
INV04896,2024-01-11,GHI Corp,Manual,CON261,Expired,2024-03-15 00:00:00,51588,Overdue,Urgent invoice
INV04897,2024-02-11,PQR Inc,Auto,,No Contract,,15690,Paid,Contract billing
INV04898,2024-02-12,XYZ Ltd,Auto,,No Contract,,20033,Overdue,Manual invoice for adhoc work
INV04899,2024-03-29,ABC Corp,Manual,CON404,Active,2024-12-31 00:00:00,41872,Overdue,Urgent invoice
INV04900,2024-01-24,DEF Ltd,Auto,,No Contract,,43264,Overdue,Late payment expected
INV04901,2024-03-28,PQR Inc,Auto,CON110,Expiring,2024-03-31 00:00:00,56049,Pending,Urgent invoice
INV04902,2024-01-24,LMN Pvt,Manual,CON618,Expired,2024-03-15 00:00:00,40288,Paid,Contract billing
INV04903,2024-02-22,DEF Ltd,Auto,CON189,Expired,2024-03-15 00:00:00,61742,Paid,Urgent invoice
INV04904,2024-03-29,LMN Pvt,Auto,CON532,Expiring,2024-03-31 00:00:00,58657,Pending,High value client
INV04905,2024-03-21,ABC Corp,Manual,,No Contract,,71226,Overdue,Auto-generated from system
INV04906,2024-01-07,XYZ Ltd,Manual,CON438,Expired,2024-03-15 00:00:00,81188,Pending,Adjustment entry
INV04907,2024-01-28,DEF Ltd,Manual,CON921,Expired,2024-03-15 00:00:00,58329,Paid,Late payment expected
INV04908,2024-01-24,XYZ Ltd,Manual,CON592,Expired,2024-03-15 00:00:00,47191,Pending,Recurring billing
INV04909,2024-01-27,ABC Corp,Auto,CON394,Expiring,2024-03-31 00:00:00,65729,Paid,Adjustment entry
INV04910,2024-01-09,XYZ Ltd,Auto,,No Contract,,16745,Overdue,Manual invoice for adhoc work
INV04911,2024-01-27,DEF Ltd,Manual,,No Contract,,65228,Overdue,Adjustment entry
INV04912,2024-01-14,ABC Corp,Manual,CON893,Active,2024-12-31 00:00:00,52398,Pending,Urgent invoice
INV04913,2024-01-10,ABC Corp,Manual,CON528,Expired,2024-03-15 00:00:00,63053,Overdue,Recurring billing
INV04914,2024-02-24,XYZ Ltd,Manual,CON556,Expiring,2024-03-31 00:00:00,41879,Overdue,Late payment expected
INV04915,2024-01-15,GHI Corp,Auto,,No Contract,,96859,Pending,Recurring billing
INV04916,2024-02-09,DEF Ltd,Auto,CON791,Expiring,2024-03-31 00:00:00,14540,Pending,Late payment expected
INV04917,2024-02-27,ABC Corp,Auto,CON765,Expired,2024-03-15 00:00:00,29906,Overdue,Recurring billing
INV04918,2024-02-29,DEF Ltd,Auto,CON945,Expiring,2024-03-31 00:00:00,46994,Paid,Manual invoice for adhoc work
INV04919,2024-01-13,DEF Ltd,Auto,,No Contract,,13157,Pending,Auto-generated from system
INV04920,2024-01-10,ABC Corp,Manual,CON470,Expired,2024-03-15 00:00:00,29282,Paid,Manual invoice for adhoc work
INV04921,2024-02-16,XYZ Ltd,Auto,,No Contract,,25637,Overdue,High value client
INV04922,2024-02-17,GHI Corp,Manual,CON151,Expired,2024-03-15 00:00:00,19256,Pending,High value client
INV04923,2024-01-10,LMN Pvt,Auto,CON641,Active,2024-12-31 00:00:00,74758,Overdue,Auto-generated from system
INV04924,2024-02-12,PQR Inc,Auto,CON840,Expiring,2024-03-31 00:00:00,79975,Pending,Late payment expected
INV04925,2024-01-07,GHI Corp,Manual,CON273,Expired,2024-03-15 00:00:00,99928,Pending,Adjustment entry
INV04926,2024-03-21,ABC Corp,Auto,CON336,Active,2024-12-31 00:00:00,93194,Overdue,Adjustment entry
INV04927,2024-03-22,LMN Pvt,Auto,CON870,Expired,2024-03-15 00:00:00,14642,Overdue,High value client
INV04928,2024-02-02,DEF Ltd,Auto,CON926,Expiring,2024-03-31 00:00:00,97003,Paid,Urgent invoice
INV04929,2024-01-18,XYZ Ltd,Manual,CON677,Active,2024-12-31 00:00:00,11299,Overdue,Recurring billing
INV04930,2024-03-09,DEF Ltd,Manual,CON477,Expired,2024-03-15 00:00:00,57785,Pending,Recurring billing
INV04931,2024-01-26,DEF Ltd,Manual,CON502,Expiring,2024-03-31 00:00:00,96421,Pending,Auto-generated from system
INV04932,2024-01-24,DEF Ltd,Auto,CON842,Active,2024-12-31 00:00:00,92183,Paid,High value client
INV04933,2024-02-26,DEF Ltd,Auto,,No Contract,,97745,Paid,Manual invoice for adhoc work
INV04934,2024-01-29,XYZ Ltd,Auto,CON787,Expiring,2024-03-31 00:00:00,84478,Paid,Recurring billing
INV04935,2024-02-04,LMN Pvt,Auto,CON466,Active,2024-12-31 00:00:00,90037,Pending,Auto-generated from system
INV04936,2024-03-20,DEF Ltd,Auto,,No Contract,,57999,Pending,Contract billing
INV04937,2024-02-22,XYZ Ltd,Manual,,No Contract,,20333,Overdue,Recurring billing
INV04938,2024-03-26,GHI Corp,Manual,CON962,Expiring,2024-03-31 00:00:00,45644,Overdue,Urgent invoice
INV04939,2024-03-10,XYZ Ltd,Manual,CON268,Expired,2024-03-15 00:00:00,16686,Pending,Urgent invoice
INV04940,2024-03-30,LMN Pvt,Manual,,No Contract,,91197,Pending,High value client
INV04941,2024-01-24,DEF Ltd,Auto,,No Contract,,97960,Paid,High value client
INV04942,2024-01-02,PQR Inc,Auto,,No Contract,,43335,Pending,Late payment expected
INV04943,2024-03-11,DEF Ltd,Manual,,No Contract,,14965,Paid,Auto-generated from system
INV04944,2024-03-21,DEF Ltd,Manual,CON346,Expiring,2024-03-31 00:00:00,20207,Paid,High value client
INV04945,2024-03-11,DEF Ltd,Auto,,No Contract,,25178,Paid,Manual invoice for adhoc work
INV04946,2024-02-13,DEF Ltd,Manual,CON182,Active,2024-12-31 00:00:00,30316,Overdue,Urgent invoice
INV04947,2024-03-06,ABC Corp,Auto,CON240,Active,2024-12-31 00:00:00,76156,Overdue,Urgent invoice
INV04948,2024-03-14,ABC Corp,Auto,CON138,Expiring,2024-03-31 00:00:00,71255,Pending,Manual invoice for adhoc work
INV04949,2024-02-01,GHI Corp,Manual,,No Contract,,43217,Pending,Manual invoice for adhoc work
INV04950,2024-01-22,XYZ Ltd,Auto,,No Contract,,39420,Overdue,Contract billing
INV04951,2024-02-08,PQR Inc,Auto,,No Contract,,16375,Pending,Contract billing
INV04952,2024-02-03,XYZ Ltd,Manual,,No Contract,,34081,Overdue,Contract billing
INV04953,2024-02-23,XYZ Ltd,Auto,,No Contract,,78748,Overdue,Auto-generated from system
INV04954,2024-03-06,XYZ Ltd,Manual,,No Contract,,18013,Pending,High value client
INV04955,2024-03-12,ABC Corp,Auto,,No Contract,,21187,Pending,Recurring billing
INV04956,2024-01-08,LMN Pvt,Manual,CON407,Active,2024-12-31 00:00:00,58455,Paid,Urgent invoice
INV04957,2024-02-06,PQR Inc,Manual,CON985,Expiring,2024-03-31 00:00:00,54968,Paid,Auto-generated from system
INV04958,2024-01-27,PQR Inc,Manual,,No Contract,,73913,Pending,Adjustment entry
INV04959,2024-02-19,DEF Ltd,Auto,,No Contract,,40759,Paid,High value client
INV04960,2024-01-10,DEF Ltd,Manual,CON181,Expired,2024-03-15 00:00:00,20015,Pending,Urgent invoice
INV04961,2024-03-18,ABC Corp,Auto,CON409,Expired,2024-03-15 00:00:00,62337,Overdue,Late payment expected
INV04962,2024-02-24,ABC Corp,Manual,,No Contract,,23088,Paid,Urgent invoice
INV04963,2024-01-30,PQR Inc,Auto,,No Contract,,92011,Pending,Manual invoice for adhoc work
INV04964,2024-01-12,LMN Pvt,Auto,,No Contract,,17509,Paid,High value client
INV04965,2024-01-11,ABC Corp,Manual,CON489,Expiring,2024-03-31 00:00:00,10118,Overdue,Manual invoice for adhoc work
INV04966,2024-01-10,GHI Corp,Manual,CON306,Expired,2024-03-15 00:00:00,58707,Pending,Recurring billing
INV04967,2024-02-06,XYZ Ltd,Manual,CON279,Active,2024-12-31 00:00:00,75665,Paid,Recurring billing
INV04968,2024-02-01,PQR Inc,Auto,CON103,Expired,2024-03-15 00:00:00,80809,Pending,Adjustment entry
INV04969,2024-02-19,XYZ Ltd,Auto,CON728,Active,2024-12-31 00:00:00,93883,Pending,Adjustment entry
INV04970,2024-03-28,LMN Pvt,Auto,CON637,Active,2024-12-31 00:00:00,56622,Pending,Late payment expected
INV04971,2024-02-14,DEF Ltd,Manual,CON592,Active,2024-12-31 00:00:00,22286,Overdue,Auto-generated from system
INV04972,2024-03-02,XYZ Ltd,Auto,,No Contract,,48258,Pending,Contract billing
INV04973,2024-02-05,DEF Ltd,Auto,,No Contract,,43301,Pending,High value client
INV04974,2024-01-16,GHI Corp,Manual,CON164,Expiring,2024-03-31 00:00:00,47850,Paid,High value client
INV04975,2024-03-09,DEF Ltd,Manual,CON941,Active,2024-12-31 00:00:00,99937,Overdue,Auto-generated from system
INV04976,2024-02-01,XYZ Ltd,Auto,,No Contract,,88302,Paid,High value client
INV04977,2024-01-14,LMN Pvt,Manual,CON627,Expired,2024-03-15 00:00:00,83243,Overdue,Urgent invoice
